circ_id	cpm	circ_type	bsj	fsj	junc_ratio	gene_id	gene_name	gene_type
chr7:77765495|77778446	0.0695	exon	1.000	80.000	0.024	ENSG00000187257.16	RSBN1L	protein_coding
chr7:91992158|92005386	0.0695	intron	1.000	35.000	0.054	ENSG00000127914.19	AKAP9	protein_coding
chr7:92294889|92448877	0.0695	exon	1.000	42.000	0.045	ENSG00000157259.8,ENSG00000270453.1,ENSG00000001629.10	GATAD1,ENSG00000270453,ANKIB1	protein_coding,processed_pseudogene,protein_coding
chr7:98190728|98194572	0.0695	exon	1.000	29.000	0.065	ENSG00000164715.6	LMTK2	protein_coding
chr7:99397862|99404953	0.0695	exon	1.000	482.000	0.004	ENSG00000106244.13	PDAP1	protein_coding
chr7:99499617|99512591	0.0695	intron	1.000	9.000	0.182	ENSG00000198556.14,ENSG00000196652.12	ZNF789,ZKSCAN5	protein_coding,protein_coding
chr7:105090009|105091314	0.1390	exon	2.000	19.000	0.174	ENSG00000005483.22	KMT2E	protein_coding
chr7:105101425|105109228	0.0695	exon	1.000	72.000	0.027	ENSG00000005483.22	KMT2E	protein_coding
chr7:105520492|105521419	0.0695	intron	1.000	2.000	0.500	ENSG00000091127.14	PUS7	protein_coding
chr7:107174448|107180062	0.0695	exon	1.000	16.000	0.111	ENSG00000105856.14	HBP1	protein_coding
chr7:139409592|139412580	0.0695	exon	1.000	617.000	0.003	ENSG00000269955.2,ENSG00000146963.18	FMC1-LUC7L2,LUC7L2	protein_coding,protein_coding
chr7:149494204|149621172	0.3476	exon	5.000	75.000	0.118	ENSG00000133624.14,ENSG00000181220.18	ZNF767P,ZNF746	transcribed_unprocessed_pseudogene,protein_coding
chr7:152250853|152273867	0.0695	exon	1.000	19.000	0.095	ENSG00000055609.21	KMT2C	protein_coding
chr7:158788004|158799072	0.0695	exon	1.000	71.000	0.027	ENSG00000117868.18	ESYT2	protein_coding
chr7:158869855|158876691	0.2781	exon	4.000	73.000	0.099	ENSG00000126870.16	DYNC2I1	protein_coding
chr8:7610991|7611690	0.2086	intron	3.000	0.000	1.000	ENSG00000284617.1	ENSG00000284617	unprocessed_pseudogene
chr8:22033130|22034544	0.0695	exon	1.000	3.000	0.400	ENSG00000158806.14	NPM2	protein_coding
chr8:27748077|27752587	0.0695	exon	1.000	105.000	0.019	ENSG00000147419.19	CCDC25	protein_coding
chr8:37870420|37877551	0.0695	exon	1.000	17.000	0.105	ENSG00000156675.16	RAB11FIP1	protein_coding
chr8:43158575|43161507	0.0695	exon	1.000	16.000	0.111	ENSG00000165102.15	HGSNAT	protein_coding
chr8:53972025|53973718	0.0695	exon	1.000	1.000	0.667	ENSG00000253667.2	ENSG00000253667	processed_pseudogene
chr8:60741259|60795127	0.0695	exon	1.000	87.000	0.022	ENSG00000171316.12	CHD7	protein_coding
chr8:61680968|61684188	0.0695	exon	1.000	165.000	0.012	ENSG00000198363.18	ASPH	protein_coding
chr8:67093543|67164508	0.0695	exon	1.000	46.000	0.042	ENSG00000252637.1,ENSG00000104218.16	RNA5SP268,CSPP1	rRNA_pseudogene,protein_coding
chr8:67131951|67137603	0.4171	exon	6.000	62.000	0.162	ENSG00000104218.16	CSPP1	protein_coding
chr8:67158447|67164508	0.3476	exon	5.000	33.000	0.233	ENSG00000104218.16	CSPP1	protein_coding
chr8:73793254|73793434	0.0695	exon	1.000	55.000	0.035	ENSG00000104343.21,ENSG00000258677.2	UBE2W,ENSG00000258677	protein_coding,protein_coding
chr8:94756036|94777786	0.0695	exon	1.000	30.000	0.062	ENSG00000156162.16	DPY19L4	protein_coding
chr8:97713662|97719189	0.0695	exon	1.000	437.000	0.005	ENSG00000147649.10	MTDH	protein_coding
chr8:98123336|98146683	0.0695	exon	1.000	66.000	0.029	ENSG00000104356.11	POP1	protein_coding
chr8:99170039|99193057	0.0695	exon	1.000	15.000	0.118	ENSG00000132549.20	VPS13B	protein_coding
chr8:100220279|100220431	0.0695	exon	1.000	19.000	0.095	ENSG00000104450.13	SPAG1	protein_coding
chr8:132794410|132825371	0.0695	exon	1.000	86.000	0.023	ENSG00000129292.21	PHF20L1	protein_coding
chr8:132871348|132873221	0.0695	exon	1.000	1.000	0.667	ENSG00000042832.12	TG	protein_coding
chr8:140743230|140752316	0.0695	exon	1.000	71.000	0.027	ENSG00000169398.19	PTK2	protein_coding
chr8:141253989|141254629	0.1390	exon	2.000	13.000	0.235	ENSG00000022567.10	SLC45A4	protein_coding
chr9:5944871|5969436	0.0695	exon	1.000	30.000	0.062	ENSG00000183354.12	KIAA2026	protein_coding
chr9:27009020|27018687	0.0695	exon	1.000	31.000	0.061	ENSG00000096872.17	IFT74	protein_coding
chr9:33853621|33858313	0.1390	antisense	2.000	0.000	1.000	ENSG00000107341.5	UBE2R2	protein_coding
chr9:33953285|33973237	0.0695	exon	1.000	105.000	0.019	ENSG00000137073.24,ENSG00000226801.2	UBAP2,OSTCP8	protein_coding,processed_pseudogene
chr9:70277310|70286879	0.0695	intron	1.000	23.000	0.080	ENSG00000198887.9	SMC5	protein_coding
chr9:83880297|83908652	0.0695	exon	1.000	5.000	0.286	ENSG00000165115.15	KIF27	protein_coding
chr9:86301276|86303201	0.0695	exon	1.000	29.000	0.065	ENSG00000083223.18	TUT7	protein_coding
chr9:92672866|92674353	0.0695	intergenic	1.000	3.000	0.400	None	None	None
chr9:94773002|94793762	0.0695	intron	1.000	3.000	0.400	ENSG00000148120.18	AOPEP	protein_coding
chr9:94792765|94793762	0.0695	intron	1.000	6.000	0.250	ENSG00000148120.18	AOPEP	protein_coding
chr9:97994631|97998678	0.0695	exon	1.000	1139.000	0.002	ENSG00000136938.9	ANP32B	protein_coding
chr9:100303632|100310379	0.0695	exon	1.000	111.000	0.018	ENSG00000136891.14	TEX10	protein_coding
chr9:125669818|125724235	0.0695	intron	1.000	0.000	1.000	ENSG00000119487.17	MAPKAP1	protein_coding
chr9:125669818|125728690	0.1390	intron	2.000	109.000	0.035	ENSG00000119487.17	MAPKAP1	protein_coding
chr9:127467740|127473931	0.0695	exon	1.000	16.000	0.111	ENSG00000200788.1,ENSG00000148356.15	Y_RNA,LRSAM1	misc_RNA,protein_coding
chr9:130222650|130226504	0.0695	exon	1.000	163.000	0.012	ENSG00000107130.10	NCS1	protein_coding
chr9:131432617|131447804	0.0695	exon	1.000	102.000	0.019	ENSG00000288841.1,ENSG00000288701.1	ENSG00000288841,PRRC2B	protein_coding,protein_coding
chr9:135850137|135883078	0.0695	exon	1.000	35.000	0.054	ENSG00000130559.19	CAMSAP1	protein_coding
chr9:137716626|137744090	0.0695	exon	1.000	51.000	0.038	ENSG00000181090.21	EHMT1	protein_coding
chr9:137752331|137758011	0.0695	exon	1.000	69.000	0.028	ENSG00000181090.21	EHMT1	protein_coding
chr10:1084403|1096246	0.0695	exon	1.000	19.000	0.095	ENSG00000047056.17	WDR37	protein_coding
chr10:5768213|5800705	0.0695	exon	1.000	359.000	0.006	ENSG00000057608.17	GDI2	protein_coding
chr10:6213623|6216191	0.0695	exon	1.000	54.000	0.036	ENSG00000170525.21	PFKFB3	protein_coding
chr10:7797047|7802854	0.0695	exon	1.000	635.000	0.003	ENSG00000165629.20	ATP5F1C	protein_coding
chr10:12001676|12035441	0.0695	exon	1.000	74.000	0.026	ENSG00000151461.20	UPF2	protein_coding
chr10:13597458|13616553	0.0695	exon	1.000	57.000	0.034	ENSG00000165630.14,ENSG00000282246.1	PRPF18,ENSG00000282246	protein_coding,protein_coding
chr10:21882282|21920963	0.0695	exon	1.000	123.000	0.016	ENSG00000136770.11	DNAJC1	protein_coding
chr10:21904522|21920963	0.0695	exon	1.000	36.000	0.053	ENSG00000136770.11	DNAJC1	protein_coding
chr10:27034796|27040178	0.0695	exon	1.000	39.000	0.049	ENSG00000107890.17	ANKRD26	protein_coding
chr10:27037186|27048979	0.0695	exon	1.000	16.000	0.111	ENSG00000107890.17	ANKRD26	protein_coding
chr10:27053320|27067286	0.1390	exon	2.000	29.000	0.121	ENSG00000107890.17	ANKRD26	protein_coding
chr10:30026103|30029866	0.0695	exon	1.000	7.000	0.222	ENSG00000165757.9	JCAD	protein_coding
chr10:32028428|32037607	0.0695	exon	1.000	162.000	0.012	ENSG00000170759.11	KIF5B	protein_coding
chr10:68341660|68341851	0.0695	exon	1.000	787.000	0.003	ENSG00000096746.18	HNRNPH3	protein_coding
chr10:68651846|68667256	0.1390	exon	2.000	29.000	0.121	ENSG00000138336.9	TET1	protein_coding
chr10:68722455|68773099	0.0695	exon	1.000	46.000	0.042	ENSG00000221184.1,ENSG00000283551.1,ENSG00000060339.14	ENSG00000221184,SNORD98,CCAR1	miRNA,snoRNA,protein_coding
chr10:68747161|68755536	0.2781	exon	4.000	156.000	0.049	ENSG00000283551.1,ENSG00000060339.14	SNORD98,CCAR1	snoRNA,protein_coding
chr10:68747161|68773099	0.1390	exon	2.000	105.000	0.037	ENSG00000221184.1,ENSG00000283551.1,ENSG00000060339.14	ENSG00000221184,SNORD98,CCAR1	miRNA,snoRNA,protein_coding
chr10:68753852|68773099	0.1390	exon	2.000	283.000	0.014	ENSG00000221184.1,ENSG00000283551.1,ENSG00000060339.14	ENSG00000221184,SNORD98,CCAR1	miRNA,snoRNA,protein_coding
chr10:68753852|68791341	0.0695	exon	1.000	59.000	0.033	ENSG00000221184.1,ENSG00000283551.1,ENSG00000060339.14	ENSG00000221184,SNORD98,CCAR1	miRNA,snoRNA,protein_coding
chr10:68757294|68773099	0.1390	exon	2.000	103.000	0.037	ENSG00000221184.1,ENSG00000060339.14	ENSG00000221184,CCAR1	miRNA,protein_coding
chr10:68765888|68773099	0.2086	exon	3.000	157.000	0.037	ENSG00000060339.14	CCAR1	protein_coding
chr10:68955994|68970350	0.0695	intron	1.000	391.000	0.005	ENSG00000165732.14	DDX21	protein_coding
chr10:68959806|68960249	0.2086	exon	3.000	693.000	0.009	ENSG00000165732.14	DDX21	protein_coding
chr10:68959806|68973664	0.0695	exon	1.000	359.000	0.006	ENSG00000165732.14	DDX21	protein_coding
chr10:73575512|73576361	0.0695	exon	1.000	6.000	0.250	ENSG00000166348.20	USP54	protein_coding
chr10:95597625|95606943	0.0695	intron	1.000	147.000	0.013	ENSG00000059573.9	ALDH18A1	protein_coding
chr10:97437191|97437750	0.0695	exon	1.000	154.000	0.013	ENSG00000171311.13	EXOSC1	protein_coding
chr10:100550866|100551228	0.0695	exon	1.000	28.000	0.067	ENSG00000166135.14	HIF1AN	protein_coding
chr10:110575336|110584396	0.0695	exon	1.000	191.000	0.010	ENSG00000108055.11	SMC3	protein_coding
chr10:118040327|118040507	0.0695	exon	1.000	16.000	0.111	ENSG00000107560.12	RAB11FIP2	protein_coding
chr10:119056936|119058069	0.0695	exon	1.000	580.000	0.003	ENSG00000107581.13	EIF3A	protein_coding
chr11:309013|314356	0.2086	exon	3.000	14.000	0.300	ENSG00000185885.17,ENSG00000185201.18,ENSG00000288681.1	IFITM1,IFITM2,ENSG00000288681	protein_coding,protein_coding,protein_coding
chr11:31452718|31463305	0.0695	exon	1.000	18.000	0.100	ENSG00000148950.11	IMMP1L	protein_coding
chr11:43326507|43335994	0.0695	exon	1.000	300.000	0.007	ENSG00000252652.1,ENSG00000166181.13	Y_RNA,API5	misc_RNA,protein_coding
chr11:62677781|62678952	0.0695	exon	1.000	405.000	0.005	ENSG00000162191.14	UBXN1	protein_coding
chr11:62764391|62764909	0.1390	intron	2.000	3.000	0.571	ENSG00000168002.12	POLR2G	protein_coding
chr11:65498969|65500814	0.1390	exon	2.000	503.000	0.008	ENSG00000251562.9	MALAT1	lncRNA
chr11:67180079|67181892	0.0695	exon	1.000	30.000	0.062	ENSG00000173120.15	KDM2A	protein_coding
chr11:68171015|68175183	0.1390	exon	2.000	55.000	0.068	ENSG00000110066.15	KMT5B	protein_coding
chr11:68537659|68564432	0.0695	exon	1.000	90.000	0.022	ENSG00000110075.15	PPP6R3	protein_coding
chr11:73714635|73719697	0.1390	intron	2.000	0.000	1.000	ENSG00000175582.20	RAB6A	protein_coding
chr11:73800459|73803640	0.0695	antisense	1.000	0.000	1.000	ENSG00000175581.14	MRPL48	protein_coding
chr11:75644893|75646817	0.0695	antisense	1.000	0.000	1.000	ENSG00000171533.12	MAP6	protein_coding
chr11:103203663|103215858	0.0695	exon	1.000	51.000	0.038	ENSG00000187240.17	DYNC2H1	protein_coding
chr11:108279491|108320058	0.0695	exon	1.000	22.000	0.083	ENSG00000149311.20	ATM	protein_coding
chr11:130229829|130239896	0.0695	exon	1.000	26.000	0.071	ENSG00000196323.14	ZBTB44	protein_coding
chr12:292759|295793	0.1390	exon	2.000	104.000	0.037	ENSG00000073614.13	KDM5A	protein_coding
chr12:292759|297200	0.0695	exon	1.000	2.000	0.500	ENSG00000073614.13	KDM5A	protein_coding
chr12:306946|313194	0.1390	exon	2.000	25.000	0.138	ENSG00000073614.13	KDM5A	protein_coding
chr12:6983002|6988369	0.1390	exon	2.000	31.000	0.114	ENSG00000182326.16,ENSG00000126749.16	C1S,EMG1	protein_coding,protein_coding
chr12:8238667|8245119	0.4866	intron	7.000	13.000	0.519	ENSG00000164845.16	FAM86FP	transcribed_unprocessed_pseudogene
chr12:20552640|20552780	0.1390	exon	2.000	56.000	0.067	ENSG00000172572.7,ENSG00000256663.1	PDE3A,ENSG00000256663	protein_coding,processed_pseudogene
chr12:28255581|28259442	0.0695	exon	1.000	17.000	0.105	ENSG00000123106.11	CCDC91	protein_coding
chr12:29338531|29341816	0.0695	exon	1.000	82.000	0.024	ENSG00000087502.19	ERGIC2	protein_coding
chr12:43738346|43844928	0.1390	exon	2.000	36.000	0.100	ENSG00000198001.15,ENSG00000257896.1,ENSG00000139173.10	IRAK4,ENSG00000257896,TMEM117	protein_coding,transcribed_unprocessed_pseudogene,protein_coding
chr12:43749330|43844928	0.1390	intron	2.000	2.000	0.667	ENSG00000139173.10,ENSG00000198001.15	TMEM117,IRAK4	protein_coding,protein_coding
chr12:46239679|46254936	0.0695	exon	1.000	74.000	0.026	ENSG00000111371.16	SLC38A1	protein_coding
chr12:49129500|49186458	0.4866	exon	7.000	2905.000	0.005	ENSG00000123416.15,ENSG00000200309.1,ENSG00000167552.15	TUBA1B,Y_RNA,TUBA1A	protein_coding,misc_RNA,protein_coding
chr12:50809456|50814439	0.0695	exon	1.000	69.000	0.028	ENSG00000123268.9	ATF1	protein_coding
chr12:53388753|53389444	0.0695	intron	1.000	1.000	0.667	ENSG00000185591.10	SP1	protein_coding
chr12:54246115|54257692	0.0695	exon	1.000	142.000	0.014	ENSG00000241785.3,ENSG00000094916.16	RN7SL390P,CBX5	misc_RNA,protein_coding
chr12:55725813|55727339	0.0695	exon	1.000	809.000	0.002	ENSG00000135404.12	CD63	protein_coding
chr12:55740124|55741970	0.0695	intergenic	1.000	0.000	1.000	None	None	None
chr12:56132719|56133438	0.0695	exon	1.000	160.000	0.012	ENSG00000139641.13	ESYT1	protein_coding
chr12:56155419|56160320	0.0695	exon	1.000	251.000	0.008	ENSG00000196465.10,ENSG00000092841.19	MYL6B,MYL6	protein_coding,protein_coding
chr12:56160243|56161400	0.0695	exon	1.000	1190.000	0.002	ENSG00000092841.19	MYL6	protein_coding
chr12:56472794|56475682	0.0695	intron	1.000	6.000	0.250	ENSG00000285528.1,ENSG00000135423.13	ENSG00000285528,GLS2	protein_coding,protein_coding
chr12:56603359|56606733	0.0695	exon	1.000	118.000	0.017	ENSG00000076108.12	BAZ2A	protein_coding
chr12:56603520|56606733	0.0695	exon	1.000	42.000	0.045	ENSG00000076108.12	BAZ2A	protein_coding
chr12:56687998|56714687	0.0695	exon	1.000	2434.000	0.001	ENSG00000285625.1,ENSG00000110958.16,ENSG00000196531.14	ENSG00000285625,PTGES3,NACA	protein_coding,protein_coding,protein_coding
chr12:69537916|69562274	0.1390	exon	2.000	12.000	0.250	ENSG00000166225.9	FRS2	protein_coding
chr12:71642436|71647813	0.0695	exon	1.000	18.000	0.100	ENSG00000133858.17	ZFC3H1	protein_coding
chr12:79786374|79798584	0.0695	exon	1.000	103.000	0.019	ENSG00000058272.19	PPP1R12A	protein_coding
chr12:79795638|79797395	0.0695	exon	1.000	80.000	0.024	ENSG00000058272.19	PPP1R12A	protein_coding
chr12:79832332|79832491	0.1390	exon	2.000	77.000	0.049	ENSG00000058272.19	PPP1R12A	protein_coding
chr12:89609937|89635251	0.0695	exon	1.000	96.000	0.020	ENSG00000070961.16	ATP2B1	protein_coding
chr12:95040476|95049233	0.0695	exon	1.000	69.000	0.028	ENSG00000120798.17	NR2C1	protein_coding
chr12:108526099|108530310	0.0695	exon	1.000	135.000	0.015	ENSG00000075856.12	SART3	protein_coding
chr12:109409122|109411938	0.1390	antisense	2.000	0.000	1.000	ENSG00000174527.10	MYO1H	protein_coding
chr12:110340659|110342448	0.0695	exon	1.000	397.000	0.005	ENSG00000174437.18	ATP2A2	protein_coding
chr12:113161270|113163274	0.0695	exon	1.000	417.000	0.005	ENSG00000123064.13	DDX54	protein_coding
chr12:119757371|119761055	0.0695	exon	1.000	34.000	0.056	ENSG00000122966.17	CIT	protein_coding
chr12:122480190|122489463	0.1390	exon	2.000	67.000	0.056	ENSG00000033030.15	ZCCHC8	protein_coding
chr12:123334053|123357852	0.0695	intron	1.000	29.000	0.065	ENSG00000139697.14,ENSG00000207189.1	SBNO1,Y_RNA	protein_coding,misc_RNA
chr12:123606073|123615316	0.2086	exon	3.000	124.000	0.046	ENSG00000111364.16	DDX55	protein_coding
chr12:131753123|131778264	0.0695	exon	1.000	160.000	0.012	ENSG00000061936.10	SFSWAP	protein_coding
chr12:131764176|131778330	0.0695	intron	1.000	93.000	0.021	ENSG00000061936.10	SFSWAP	protein_coding
chr12:131801888|131806598	0.2781	intergenic	4.000	0.000	1.000	None	None	None
chr13:19772242|19782791	0.0695	exon	1.000	184.000	0.011	ENSG00000121390.19	PSPC1	protein_coding
chr13:46001320|46020557	0.0695	exon	1.000	50.000	0.038	ENSG00000123200.17	ZC3H13	protein_coding
chr13:47973264|47988981	0.1390	exon	2.000	134.000	0.029	ENSG00000136143.16	SUCLA2	protein_coding
chr13:52429236|52434882	0.0695	exon	1.000	40.000	0.048	ENSG00000136100.14	VPS36	protein_coding
chr13:79318821|79320710	0.0695	intron	1.000	197.000	0.010	ENSG00000139746.16	RBM26	protein_coding
chr14:22906195|22911403	0.0695	exon	1.000	179.000	0.011	ENSG00000100461.18	RBM23	protein_coding
chr14:23982495|24008306	0.0695	intron	1.000	5.000	0.286	ENSG00000286931.2,ENSG00000285467.1,ENSG00000187630.18	ENSG00000286931,ENSG00000285467,DHRS4L2	lncRNA,lncRNA,protein_coding
chr14:24210348|24218215	0.0695	exon	1.000	674.000	0.003	ENSG00000260669.2,ENSG00000254505.11,ENSG00000213920.9,ENSG00000254692.1,ENSG00000255526.6,ENSG00000129559.13	ENSG00000260669,CHMP4A,MDP1,ENSG00000254692,NEDD8-MDP1,NEDD8	lncRNA,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding
chr14:30877572|30880734	0.0695	exon	1.000	73.000	0.027	ENSG00000100473.18	COCH	protein_coding
chr14:32090502|32117287	0.0695	exon	1.000	37.000	0.051	ENSG00000100852.14	ARHGAP5	protein_coding
chr14:32090502|32146340	0.0695	exon	1.000	50.000	0.038	ENSG00000100852.14	ARHGAP5	protein_coding
chr14:34771511|34786001	0.0695	exon	1.000	147.000	0.013	ENSG00000198604.11	BAZ1A	protein_coding
chr14:34792775|34802988	0.0695	exon	1.000	216.000	0.009	ENSG00000198604.11	BAZ1A	protein_coding
chr14:49786718|49795944	0.0695	exon	1.000	122.000	0.016	ENSG00000165525.18	NEMF	protein_coding
chr14:49795791|49814807	0.0695	exon	1.000	120.000	0.016	ENSG00000165525.18	NEMF	protein_coding
chr14:50148285|50153173	0.1390	intron	2.000	11.000	0.267	ENSG00000100485.12	SOS2	protein_coding
chr14:54790560|54790699	0.0695	exon	1.000	18.000	0.100	ENSG00000020577.14	SAMD4A	protein_coding
chr14:55162971|55189180	0.0695	exon	1.000	149.000	0.013	ENSG00000126787.13	DLGAP5	protein_coding
chr14:55612019|55619312	0.0695	exon	1.000	290.000	0.007	ENSG00000126777.18	KTN1	protein_coding
chr14:58318542|58323617	0.0695	exon	1.000	22.000	0.083	ENSG00000032219.19	ARID4A	protein_coding
chr14:58344695|58353855	0.0695	exon	1.000	37.000	0.051	ENSG00000032219.19	ARID4A	protein_coding
chr14:73103192|73106285	0.2086	exon	3.000	421.000	0.014	ENSG00000119707.14	RBM25	protein_coding
chr14:73103192|73111155	0.0695	exon	1.000	185.000	0.011	ENSG00000119707.14	RBM25	protein_coding
chr14:81185531|81192839	0.0695	exon	1.000	72.000	0.027	ENSG00000165417.12	GTF2A1	protein_coding
chr14:91481576|91485730	0.0695	exon	1.000	109.000	0.018	ENSG00000100796.18	PPP4R3A	protein_coding
chr14:92003419|92011795	0.0695	exon	1.000	17.000	0.105	ENSG00000100815.12	TRIP11	protein_coding
chr14:101666729|101856885	1.0428	intron	15.000	108.000	0.217	ENSG00000241494.1,ENSG00000207208.1,ENSG00000258512.1,ENSG00000078304.19	ENSG00000241494,RNU6-790P,LINC00239,PPP2R5C	processed_pseudogene,snRNA,lncRNA,protein_coding
chr14:102743478|102743710	0.0695	intergenic	1.000	1.000	0.667	None	None	None
chr14:102999565|103004023	0.0695	exon	1.000	74.000	0.026	ENSG00000198752.11	CDC42BPB	protein_coding
chr14:103338327|103339818	0.0695	intron	1.000	333.000	0.006	ENSG00000100664.11	EIF5	protein_coding
chr15:29766266|29773357	0.1390	exon	2.000	28.000	0.125	ENSG00000104067.17	TJP1	protein_coding
chr15:39943383|39965843	0.0695	exon	1.000	67.000	0.029	ENSG00000128829.12	EIF2AK4	protein_coding
chr15:41056622|41059926	0.0695	exon	1.000	20.000	0.091	ENSG00000128908.18	INO80	protein_coding
chr15:41452901|41466252	0.2086	exon	3.000	142.000	0.041	ENSG00000137815.15	RTF1	protein_coding
chr15:42872611|42878684	0.0695	exon	1.000	5.000	0.286	ENSG00000128881.18	TTBK2	protein_coding
chr15:65178934|65180204	0.0695	exon	1.000	121.000	0.016	ENSG00000166855.9	CLPX	protein_coding
chr15:65585693|65586106	0.0695	intron	1.000	1.000	0.667	ENSG00000138614.16	INTS14	protein_coding
chr15:67231814|67236820	0.0695	exon	1.000	167.000	0.012	ENSG00000103591.13	AAGAB	protein_coding
chr15:72206728|72210478	0.0695	exon	1.000	2470.000	0.001	ENSG00000067225.20	PKM	protein_coding
chr15:90969524|90984825	0.0695	exon	1.000	310.000	0.006	ENSG00000200142.1,ENSG00000198901.14,ENSG00000284946.1	Y_RNA,PRC1,ENSG00000284946	misc_RNA,protein_coding,protein_coding
chr15:92939578|92949076	0.0695	exon	1.000	50.000	0.038	ENSG00000173575.22,ENSG00000279765.3	CHD2,ENSG00000279765	protein_coding,protein_coding
chr15:92967325|93009323	0.0695	exon	1.000	48.000	0.040	ENSG00000173575.22	CHD2	protein_coding
chr15:92978234|93014909	0.0695	exon	1.000	86.000	0.023	ENSG00000173575.22	CHD2	protein_coding
chr15:92996957|93002317	0.4171	exon	6.000	49.000	0.197	ENSG00000173575.22	CHD2	protein_coding
chr15:92996957|93020258	0.0695	exon	1.000	62.000	0.031	ENSG00000173575.22	CHD2	protein_coding
chr15:93000512|93009323	0.0695	exon	1.000	43.000	0.044	ENSG00000173575.22	CHD2	protein_coding
chr16:533946|536142	0.0695	exon	1.000	60.000	0.032	ENSG00000103326.12,ENSG00000266124.1	CAPN15,MIR5587	protein_coding,miRNA
chr16:2762211|2762429	0.0695	exon	1.000	307.000	0.006	ENSG00000167978.17	SRRM2	protein_coding
chr16:13930710|13937858	0.0695	exon	1.000	52.000	0.037	ENSG00000175595.16	ERCC4	protein_coding
chr16:18797925|18802724	0.0695	intron	1.000	248.000	0.008	ENSG00000170540.15,ENSG00000260342.2	ARL6IP1,ENSG00000260342	protein_coding,protein_coding
chr16:24750726|24778468	0.0695	exon	1.000	26.000	0.071	ENSG00000090905.19	TNRC6A	protein_coding
chr16:31275549|31277049	0.0695	exon	1.000	0.000	1.000	ENSG00000169896.18	ITGAM	protein_coding
chr16:53254438|53274302	0.0695	exon	1.000	18.000	0.100	ENSG00000177200.18	CHD9	protein_coding
chr16:67082213|67140594	0.0695	exon	1.000	124.000	0.016	ENSG00000125149.12,ENSG00000067955.15	PHAF1,CBFB	protein_coding,protein_coding
chr16:75411825|75414695	0.0695	exon	1.000	218.000	0.009	ENSG00000261717.5,ENSG00000153774.9	ENSG00000261717,CFDP1	protein_coding,protein_coding
chr16:75620266|75631855	0.0695	exon	1.000	263.000	0.008	ENSG00000065457.11,ENSG00000065427.15	ADAT1,KARS1	protein_coding,protein_coding
chr16:77971850|78164289	0.1390	exon	2.000	17.000	0.190	ENSG00000276007.1,ENSG00000171724.3,ENSG00000166509.12,ENSG00000186153.18	ENSG00000276007,VAT1L,CLEC3A,WWOX	lncRNA,protein_coding,protein_coding,protein_coding
chr16:85171589|85357643	0.0695	exon	1.000	21.000	0.087	ENSG00000131149.19,ENSG00000287787.1,ENSG00000179219.5	GSE1,ENSG00000287787,LINC00311	protein_coding,lncRNA,lncRNA
chr17:5404099|5416682	0.0695	exon	1.000	183.000	0.011	ENSG00000108559.12	NUP88	protein_coding
chr17:5448922|5450202	0.0695	intron	1.000	0.000	1.000	ENSG00000005100.13	DHX33	protein_coding
chr17:7889664|7897294	0.1390	exon	2.000	77.000	0.049	ENSG00000170004.18	CHD3	protein_coding
chr17:8475851|8535931	0.0695	exon	1.000	221.000	0.009	ENSG00000133026.14	MYH10	protein_coding
chr17:16098367|16195752	0.1390	intron	2.000	64.000	0.059	ENSG00000141027.22,ENSG00000199674.1	NCOR1,RNU6-862P	protein_coding,snRNA
chr17:16117888|16126209	0.0695	exon	1.000	9.000	0.182	ENSG00000141027.22	NCOR1	protein_coding
chr17:16117888|16194639	0.0695	exon	1.000	88.000	0.022	ENSG00000141027.22,ENSG00000199674.1	NCOR1,RNU6-862P	protein_coding,snRNA
chr17:35844280|35845038	0.0695	exon	1.000	990.000	0.002	ENSG00000270647.7	TAF15	protein_coding
chr17:36577983|36586198	0.0695	exon	1.000	138.000	0.014	ENSG00000278311.5	GGNBP2	protein_coding
chr17:37538324|37542427	0.0695	exon	1.000	59.000	0.033	ENSG00000275066.5	SYNRG	protein_coding
chr17:38810468|38821073	0.3476	exon	5.000	90.000	0.100	ENSG00000273559.5	CWC25	protein_coding
chr17:38810468|38825518	0.3476	intron	5.000	0.000	1.000	ENSG00000273559.5	CWC25	protein_coding
chr17:40395449|40399131	0.0695	exon	1.000	592.000	0.003	ENSG00000131747.15	TOP2A	protein_coding
chr17:42579682|42579888	0.0695	exon	1.000	98.000	0.020	ENSG00000141699.11	RETREG3	protein_coding
chr17:42610108|42659552	0.1390	exon	2.000	179.000	0.022	ENSG00000131462.9,ENSG00000267132.1,ENSG00000267189.1,ENSG00000037042.9	TUBG1,HMGB3P27,ATP5MGP7,TUBG2	protein_coding,processed_pseudogene,processed_pseudogene,protein_coding
chr17:44398756|44406051	0.0695	exon	1.000	60.000	0.032	ENSG00000186566.13	GPATCH8	protein_coding
chr17:45978375|45996664	0.0695	exon	1.000	11.000	0.154	ENSG00000186868.17	MAPT	protein_coding
chr17:47683333|47683505	0.1390	exon	2.000	728.000	0.005	ENSG00000108424.11	KPNB1	protein_coding
chr17:47696079|47742764	0.0695	exon	1.000	27.000	0.069	ENSG00000073861.3,ENSG00000198933.10	TBX21,TBKBP1	protein_coding,protein_coding
chr17:48075006|48077041	0.0695	exon	1.000	295.000	0.007	ENSG00000108468.15	CBX1	protein_coding
chr17:48112031|48113401	0.0695	exon	1.000	38.000	0.050	ENSG00000002919.15	SNX11	protein_coding
