circ_id	cpm	circ_type	bsj	fsj	junc_ratio	gene_id	gene_name	gene_type
chr3:45703438|45732151	0.1459	exon	4.000	9.000	0.471	ENSG00000211456.13	SACM1L	protein_coding
chr3:45722000|45735373	0.1094	exon	3.000	33.000	0.154	ENSG00000211456.13	SACM1L	protein_coding
chr3:45949894|45969765	0.0365	intron	1.000	23.000	0.080	ENSG00000163820.16	FYCO1	protein_coding
chr3:45958408|45985022	0.0729	exon	2.000	39.000	0.093	ENSG00000163820.16	FYCO1	protein_coding
chr3:45962225|45985235	0.0365	intron	1.000	19.000	0.095	ENSG00000163820.16	FYCO1	protein_coding
chr3:47037666|47046621	0.4741	exon	13.000	0.000	1.000	ENSG00000181555.22	SETD2	protein_coding
chr3:47037666|47057490	0.1459	exon	4.000	2.000	0.800	ENSG00000181555.22	SETD2	protein_coding
chr3:47037666|47067118	0.2917	exon	8.000	0.000	1.000	ENSG00000181555.22	SETD2	protein_coding
chr3:47042561|47046621	0.0729	exon	2.000	4.000	0.500	ENSG00000181555.22	SETD2	protein_coding
chr3:47042561|47057490	0.0365	exon	1.000	89.000	0.022	ENSG00000181555.22	SETD2	protein_coding
chr3:47042561|47098081	0.0365	exon	1.000	32.000	0.059	ENSG00000181555.22	SETD2	protein_coding
chr3:47046487|47067118	0.2188	exon	6.000	44.000	0.214	ENSG00000181555.22	SETD2	protein_coding
chr3:47056821|47062346	0.0729	exon	2.000	28.000	0.125	ENSG00000181555.22	SETD2	protein_coding
chr3:47056821|47067118	0.3282	exon	9.000	0.000	1.000	ENSG00000181555.22	SETD2	protein_coding
chr3:47056821|47088247	0.0365	exon	1.000	75.000	0.026	ENSG00000181555.22	SETD2	protein_coding
chr3:47062163|47067118	0.0365	exon	1.000	11.000	0.154	ENSG00000181555.22	SETD2	protein_coding
chr3:47073005|47084382	0.0365	exon	1.000	22.000	0.083	ENSG00000181555.22	SETD2	protein_coding
chr3:47083720|47098081	0.0365	exon	1.000	10.000	0.167	ENSG00000181555.22	SETD2	protein_coding
chr3:47097955|47106120	0.7293	exon	20.000	11.000	0.784	ENSG00000181555.22	SETD2	protein_coding
chr3:47101458|47106120	0.0365	exon	1.000	4.000	0.333	ENSG00000181555.22	SETD2	protein_coding
chr3:47105997|47124548	0.1094	exon	3.000	25.000	0.194	ENSG00000181555.22	SETD2	protein_coding
chr3:47169169|47175828	0.0365	exon	1.000	3.000	0.400	ENSG00000227398.5	KIF9-AS1	lncRNA
chr3:47297356|47319783	0.0365	intron	1.000	28.000	0.067	ENSG00000114648.12	KLHL18	protein_coding
chr3:47329951|47333317	0.0365	exon	1.000	83.000	0.024	ENSG00000114648.12	KLHL18	protein_coding
chr3:47340572|47355874	0.0365	intron	1.000	18.000	0.100	ENSG00000289507.1,ENSG00000280173.1,ENSG00000114648.12	ENSG00000289507,ENSG00000280173,KLHL18	lncRNA,TEC,protein_coding
chr3:47409163|47409568	0.0365	exon	1.000	69.000	0.028	ENSG00000076201.16	PTPN23	protein_coding
chr3:47414180|47415180	0.0365	exon	1.000	31.000	0.061	ENSG00000114650.21	SCAP	protein_coding
chr3:47417122|47428670	0.0365	exon	1.000	31.000	0.061	ENSG00000114650.21	SCAP	protein_coding
chr3:47423933|47426169	0.0365	exon	1.000	208.000	0.010	ENSG00000114650.21	SCAP	protein_coding
chr3:47423933|47428670	0.0365	exon	1.000	0.000	1.000	ENSG00000114650.21	SCAP	protein_coding
chr3:47425351|47435137	0.0729	exon	2.000	5.000	0.444	ENSG00000114650.21	SCAP	protein_coding
chr3:47425485|47427667	0.0365	exon	1.000	196.000	0.010	ENSG00000114650.21	SCAP	protein_coding
chr3:47425485|47428670	1.6775	exon	46.000	0.000	1.000	ENSG00000114650.21	SCAP	protein_coding
chr3:47425485|47435137	0.2553	exon	7.000	0.000	1.000	ENSG00000114650.21	SCAP	protein_coding
chr3:47425485|47443091	0.0729	exon	2.000	0.000	1.000	ENSG00000114650.21	SCAP	protein_coding
chr3:47425997|47428670	0.0729	exon	2.000	146.000	0.027	ENSG00000114650.21	SCAP	protein_coding
chr3:47427157|47428670	0.0365	exon	1.000	0.000	1.000	ENSG00000114650.21	SCAP	protein_coding
chr3:47427157|47443091	0.0365	exon	1.000	0.000	1.000	ENSG00000114650.21	SCAP	protein_coding
chr3:47427157|47466447	0.0365	exon	1.000	0.000	1.000	ENSG00000114650.21	SCAP	protein_coding
chr3:47427447|47428670	0.0365	exon	1.000	225.000	0.009	ENSG00000114650.21	SCAP	protein_coding
chr3:47434925|47443091	0.1459	exon	4.000	47.000	0.145	ENSG00000114650.21	SCAP	protein_coding
chr3:47434925|47466447	0.0729	exon	2.000	0.000	1.000	ENSG00000114650.21	SCAP	protein_coding
chr3:47435008|47443091	0.6929	exon	19.000	18.000	0.679	ENSG00000114650.21	SCAP	protein_coding
chr3:47435008|47466447	0.1094	exon	3.000	0.000	1.000	ENSG00000114650.21	SCAP	protein_coding
chr3:47442872|47449178	0.0365	intron	1.000	0.000	1.000	ENSG00000114650.21	SCAP	protein_coding
chr3:47442872|47466447	0.0365	exon	1.000	151.000	0.013	ENSG00000114650.21	SCAP	protein_coding
chr3:47489250|47490325	0.0365	intergenic	1.000	1.000	0.667	None	None	None
chr3:47495658|47511226	0.0365	exon	1.000	9.000	0.182	ENSG00000163832.16	ELP6	protein_coding
chr3:47498286|47501851	0.0365	exon	1.000	42.000	0.045	ENSG00000163832.16	ELP6	protein_coding
chr3:47498286|47504448	0.0365	exon	1.000	26.000	0.071	ENSG00000163832.16	ELP6	protein_coding
chr3:47504330|47511226	0.0729	exon	2.000	40.000	0.091	ENSG00000163832.16	ELP6	protein_coding
chr3:47569152|47572874	0.1094	exon	3.000	8.000	0.429	ENSG00000114646.10	CSPG5	protein_coding
chr3:47610066|47610327	0.0365	exon	1.000	1.000	0.667	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47610066|47622341	0.0365	exon	1.000	69.000	0.028	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47610066|47678311	0.0729	exon	2.000	96.000	0.040	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47622207|47678311	0.0729	exon	2.000	33.000	0.108	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47658558|47686170	0.0365	intron	1.000	21.000	0.087	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47661294|47678311	0.3647	exon	10.000	0.000	1.000	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47661294|47686170	0.0365	exon	1.000	37.000	0.051	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47662334|47670717	0.0365	exon	1.000	74.000	0.026	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47662334|47686170	0.1823	exon	5.000	0.000	1.000	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47670658|47676782	0.4376	exon	12.000	151.000	0.137	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47670658|47678311	0.0365	exon	1.000	0.000	1.000	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47670658|47686170	0.0729	exon	2.000	0.000	1.000	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47675475|47678311	0.1094	exon	3.000	74.000	0.075	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47675475|47680508	0.0729	exon	2.000	37.000	0.098	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47675475|47686170	0.1459	exon	4.000	0.000	1.000	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47678198|47686170	0.1459	exon	4.000	11.000	0.421	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47678198|47701402	0.0365	exon	1.000	3.000	0.400	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47678198|47718111	0.0365	intron	1.000	3.000	0.400	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47693241|47720735	0.0365	exon	1.000	86.000	0.023	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47701278|47706526	0.0729	exon	2.000	136.000	0.029	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47701278|47729094	0.0365	exon	1.000	0.000	1.000	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47706409|47714490	0.1459	exon	4.000	23.000	0.258	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47706409|47720735	0.0365	exon	1.000	0.000	1.000	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47706409|47729094	0.1094	exon	3.000	0.000	1.000	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47706409|47736126	0.0729	exon	2.000	139.000	0.028	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47714415|47772936	0.0729	exon	2.000	20.000	0.167	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47720666|47736126	0.1094	exon	3.000	0.000	1.000	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47720666|47738110	0.0365	exon	1.000	1.000	0.667	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47720666|47745993	0.1459	exon	4.000	45.000	0.151	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47729025|47772936	0.4376	exon	12.000	100.000	0.194	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47736034|47772936	0.0365	exon	1.000	66.000	0.029	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47738029|47772936	0.0365	exon	1.000	1.000	0.667	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47745908|47772936	0.1094	exon	3.000	12.000	0.333	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47772468|47772936	0.0365	intron	1.000	7.000	0.222	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47840877|47843255	0.0365	exon	1.000	127.000	0.016	ENSG00000132153.15	DHX30	protein_coding
chr3:47846925|47847956	0.0365	exon	1.000	175.000	0.011	ENSG00000132153.15	DHX30	protein_coding
chr3:47867246|47872100	0.0729	exon	2.000	105.000	0.037	ENSG00000047849.22	MAP4	protein_coding
chr3:47867246|47877523	0.1459	exon	4.000	0.000	1.000	ENSG00000047849.22	MAP4	protein_coding
chr3:47870692|47877523	0.0365	intron	1.000	82.000	0.024	ENSG00000047849.22	MAP4	protein_coding
chr3:47877417|47917174	0.0365	exon	1.000	75.000	0.026	ENSG00000047849.22	MAP4	protein_coding
chr3:47914817|47917174	0.0365	exon	1.000	18.000	0.100	ENSG00000047849.22	MAP4	protein_coding
chr3:47918719|47921878	0.0365	exon	1.000	110.000	0.018	ENSG00000047849.22	MAP4	protein_coding
chr3:47977865|47998879	0.1459	exon	4.000	0.000	1.000	ENSG00000047849.22	MAP4	protein_coding
chr3:47977865|48014422	0.0365	intron	1.000	51.000	0.038	ENSG00000047849.22	MAP4	protein_coding
chr3:47987383|48013517	0.0365	exon	1.000	5.000	0.286	ENSG00000047849.22	MAP4	protein_coding
chr3:47994424|47998879	0.0729	intron	2.000	25.000	0.138	ENSG00000047849.22	MAP4	protein_coding
chr3:47998638|47998879	0.1094	exon	3.000	46.000	0.115	ENSG00000047849.22	MAP4	protein_coding
chr3:48157740|48174416	0.0365	exon	1.000	113.000	0.017	ENSG00000164045.12	CDC25A	protein_coding
chr3:48165636|48177988	0.0365	exon	1.000	36.000	0.053	ENSG00000164045.12	CDC25A	protein_coding
chr3:48167846|48177988	0.0365	exon	1.000	45.000	0.043	ENSG00000164045.12	CDC25A	protein_coding
chr3:48174284|48177988	0.4011	exon	11.000	21.000	0.512	ENSG00000164045.12	CDC25A	protein_coding
chr3:48174284|48183030	0.0365	exon	1.000	103.000	0.019	ENSG00000164045.12	CDC25A	protein_coding
chr3:48177854|48183836	0.0365	exon	1.000	85.000	0.023	ENSG00000164045.12	CDC25A	protein_coding
chr3:48180721|48184695	0.0365	exon	1.000	128.000	0.015	ENSG00000164045.12	CDC25A	protein_coding
chr3:48276190|48276395	0.0365	intron	1.000	11.000	0.154	ENSG00000164048.14	ZNF589	protein_coding
chr3:48373308|48382085	0.0365	exon	1.000	1.000	0.667	ENSG00000164049.14,ENSG00000277483.1	FBXW12,RN7SL321P	protein_coding,misc_RNA
chr3:48378317|48382085	0.0365	exon	1.000	2.000	0.500	ENSG00000164049.14,ENSG00000277483.1	FBXW12,RN7SL321P	protein_coding,misc_RNA
chr3:48450037|48454418	0.1094	exon	3.000	23.000	0.207	ENSG00000164053.22	ATRIP	protein_coding
chr3:48626631|48630515	0.0365	exon	1.000	16.000	0.111	ENSG00000225697.13	SLC26A6	protein_coding
chr3:48751585|48752317	0.0365	exon	1.000	24.000	0.077	ENSG00000114302.16	PRKAR2A	protein_coding
chr3:48756379|48807684	0.0365	exon	1.000	5.000	0.286	ENSG00000114302.16	PRKAR2A	protein_coding
chr3:48765004|48794049	0.0729	exon	2.000	34.000	0.105	ENSG00000114302.16	PRKAR2A	protein_coding
chr3:48772955|48794049	0.0365	exon	1.000	17.000	0.105	ENSG00000114302.16	PRKAR2A	protein_coding
chr3:48922748|48927813	0.1459	exon	4.000	124.000	0.061	ENSG00000177479.20	ARIH2	protein_coding
chr3:48927462|48980496	0.0729	exon	2.000	16.000	0.200	ENSG00000177479.20	ARIH2	protein_coding
chr3:48949066|48983292	0.0365	exon	1.000	29.000	0.065	ENSG00000177479.20	ARIH2	protein_coding
chr3:48967125|48968655	0.0365	exon	1.000	80.000	0.024	ENSG00000177479.20	ARIH2	protein_coding
chr3:48973699|48974979	0.0365	exon	1.000	88.000	0.022	ENSG00000177479.20	ARIH2	protein_coding
chr3:48973699|48980496	0.1094	exon	3.000	53.000	0.102	ENSG00000177479.20	ARIH2	protein_coding
chr3:48979482|48980496	0.0729	exon	2.000	0.000	1.000	ENSG00000177479.20	ARIH2	protein_coding
chr3:48979482|48983292	0.0365	exon	1.000	8.000	0.200	ENSG00000177479.20	ARIH2	protein_coding
chr3:49014210|49015435	0.0365	exon	1.000	71.000	0.027	ENSG00000178252.19	WDR6	protein_coding
chr3:49024659|49028322	0.0365	exon	1.000	116.000	0.017	ENSG00000178035.13	IMPDH2	protein_coding
chr3:49026324|49028806	0.0365	exon	1.000	152.000	0.013	ENSG00000178035.13	IMPDH2	protein_coding
chr3:49032183|49077038	0.0365	exon	1.000	17.000	0.105	ENSG00000198218.11	QRICH1	protein_coding
chr3:49044390|49047246	0.0365	exon	1.000	24.000	0.077	ENSG00000198218.11	QRICH1	protein_coding
chr3:49044390|49057890	0.0365	exon	1.000	52.000	0.037	ENSG00000198218.11	QRICH1	protein_coding
chr3:49044390|49077038	0.0729	exon	2.000	45.000	0.082	ENSG00000198218.11	QRICH1	protein_coding
chr3:49144245|49149297	0.0365	intron	1.000	1.000	0.667	ENSG00000270441.1	LAMB2P1	unprocessed_pseudogene
chr3:49276427|49294598	0.0365	exon	1.000	1.000	0.667	ENSG00000114316.13,ENSG00000188315.8	USP4,C3orf62	protein_coding,protein_coding
chr3:49297870|49298635	0.0365	exon	1.000	1.000	0.667	ENSG00000114316.13	USP4	protein_coding
chr3:49300467|49311654	0.0729	exon	2.000	44.000	0.083	ENSG00000114316.13	USP4	protein_coding
chr3:49302384|49305888	0.0365	exon	1.000	9.000	0.182	ENSG00000114316.13	USP4	protein_coding
chr3:49305715|49311654	0.1094	exon	3.000	0.000	1.000	ENSG00000114316.13	USP4	protein_coding
chr3:49305715|49325845	0.0365	exon	1.000	40.000	0.048	ENSG00000114316.13	USP4	protein_coding
chr3:49310620|49311654	0.0729	exon	2.000	23.000	0.148	ENSG00000114316.13	USP4	protein_coding
chr3:49324702|49327816	0.0365	exon	1.000	28.000	0.067	ENSG00000114316.13	USP4	protein_coding
chr3:49335020|49335596	0.0365	intron	1.000	26.000	0.071	ENSG00000114316.13	USP4	protein_coding
chr3:49368428|49375591	0.0729	exon	2.000	194.000	0.020	ENSG00000067560.14	RHOA	protein_coding
chr3:49510419|49510819	0.0729	exon	2.000	89.000	0.043	ENSG00000173402.12	DAG1	protein_coding
chr3:49651543|49658196	0.0365	exon	1.000	23.000	0.080	ENSG00000164061.5	BSN	protein_coding
chr3:49676349|49683146	0.0365	exon	1.000	27.000	0.069	ENSG00000164062.13	APEH	protein_coding
chr3:49699476|49700709	0.1823	exon	5.000	81.000	0.110	ENSG00000164068.16	RNF123	protein_coding
chr3:49728103|49738422	0.1094	exon	3.000	94.000	0.060	ENSG00000176095.12	IP6K1	protein_coding
chr3:49828975|49832068	0.0365	exon	1.000	13.000	0.133	ENSG00000183763.9	TRAIP	protein_coding
chr3:49847525|49848200	0.0729	exon	2.000	43.000	0.085	ENSG00000183763.9	TRAIP	protein_coding
chr3:49962576|49999513	0.0365	exon	1.000	18.000	0.100	ENSG00000004534.15	RBM6	protein_coding
chr3:49967333|49999513	0.0729	exon	2.000	9.000	0.308	ENSG00000004534.15	RBM6	protein_coding
chr3:49967470|49975392	0.7293	exon	20.000	11.000	0.784	ENSG00000004534.15	RBM6	protein_coding
chr3:50024291|50027074	0.0365	intron	1.000	1.000	0.667	ENSG00000004534.15	RBM6	protein_coding
chr3:50054335|50062108	0.0365	exon	1.000	21.000	0.087	ENSG00000004534.15	RBM6	protein_coding
chr3:50059670|50075330	0.0365	exon	1.000	11.000	0.154	ENSG00000004534.15	RBM6	protein_coding
chr3:50065031|50066502	0.5105	exon	14.000	11.000	0.718	ENSG00000004534.15	RBM6	protein_coding
chr3:50093720|50105142	0.1094	exon	3.000	60.000	0.091	ENSG00000004534.15,ENSG00000003756.17	RBM6,RBM5	protein_coding,protein_coding
chr3:50093720|50105709	0.0365	exon	1.000	0.000	1.000	ENSG00000004534.15,ENSG00000003756.17	RBM6,RBM5	protein_coding,protein_coding
chr3:50099982|50105142	0.0729	exon	2.000	0.000	1.000	ENSG00000004534.15,ENSG00000003756.17	RBM6,RBM5	protein_coding,protein_coding
chr3:50099982|50105614	0.0365	exon	1.000	14.000	0.125	ENSG00000004534.15,ENSG00000003756.17	RBM6,RBM5	protein_coding,protein_coding
chr3:50099982|50105709	0.1823	exon	5.000	36.000	0.217	ENSG00000004534.15,ENSG00000003756.17	RBM6,RBM5	protein_coding,protein_coding
chr3:50104248|50105709	0.1094	exon	3.000	11.000	0.353	ENSG00000003756.17	RBM5	protein_coding
chr3:50105077|50105709	0.2188	exon	6.000	31.000	0.279	ENSG00000003756.17	RBM5	protein_coding
chr3:50106767|50109688	0.0365	exon	1.000	53.000	0.036	ENSG00000003756.17	RBM5	protein_coding
chr3:50108070|50108304	0.0365	exon	1.000	36.000	0.053	ENSG00000003756.17	RBM5	protein_coding
chr3:50113383|50114251	0.2553	exon	7.000	26.000	0.350	ENSG00000003756.17	RBM5	protein_coding
chr3:50176768|50185707	0.0365	exon	1.000	1.000	0.667	ENSG00000001617.12	SEMA3F	protein_coding
chr3:50252100|50253184	0.0729	exon	2.000	43.000	0.085	ENSG00000114353.17	GNAI2	protein_coding
chr3:50347576|50350022	0.2188	exon	6.000	21.000	0.364	ENSG00000114388.14	NPRL2	protein_coding
chr3:50640366|50647203	0.0365	exon	1.000	53.000	0.036	ENSG00000114738.11	MAPKAPK3	protein_coding
chr3:51064448|51090384	0.0365	exon	1.000	30.000	0.062	ENSG00000088538.13	DOCK3	protein_coding
chr3:51174636|51228832	0.0365	intron	1.000	5.000	0.286	ENSG00000088538.13	DOCK3	protein_coding
chr3:51208774|51237590	0.1459	exon	4.000	42.000	0.160	ENSG00000088538.13	DOCK3	protein_coding
chr3:51208774|51246807	0.0729	exon	2.000	0.000	1.000	ENSG00000088538.13	DOCK3	protein_coding
chr3:51229512|51237590	0.0365	exon	1.000	29.000	0.065	ENSG00000088538.13	DOCK3	protein_coding
chr3:51236345|51237590	0.0365	exon	1.000	18.000	0.100	ENSG00000088538.13	DOCK3	protein_coding
chr3:51310232|51315128	0.0365	exon	1.000	7.000	0.222	ENSG00000088538.13	DOCK3	protein_coding
chr3:51330138|51341385	0.0365	exon	1.000	21.000	0.087	ENSG00000088538.13	DOCK3	protein_coding
chr3:51356407|51380207	0.0365	exon	1.000	21.000	0.087	ENSG00000088538.13	DOCK3	protein_coding
chr3:51413282|51422431	0.0729	exon	2.000	46.000	0.080	ENSG00000145041.16	DCAF1	protein_coding
chr3:51416787|51418876	0.1459	exon	4.000	1.000	0.889	ENSG00000145041.16	DCAF1	protein_coding
chr3:51416787|51441897	0.0365	exon	1.000	70.000	0.028	ENSG00000145041.16	DCAF1	protein_coding
chr3:51419734|51420997	0.0365	exon	1.000	43.000	0.044	ENSG00000145041.16	DCAF1	protein_coding
chr3:51427372|51430212	0.0365	exon	1.000	25.000	0.074	ENSG00000145041.16	DCAF1	protein_coding
chr3:51440970|51441897	0.0365	exon	1.000	0.000	1.000	ENSG00000145041.16	DCAF1	protein_coding
chr3:51440970|51443903	0.3282	exon	9.000	39.000	0.316	ENSG00000145041.16	DCAF1	protein_coding
chr3:51440970|51483836	0.0729	exon	2.000	0.000	1.000	ENSG00000145041.16	DCAF1	protein_coding
chr3:51463114|51483836	0.0365	exon	1.000	0.000	1.000	ENSG00000145041.16	DCAF1	protein_coding
chr3:51463114|51496780	0.1094	exon	3.000	1.000	0.857	ENSG00000145041.16	DCAF1	protein_coding
chr3:51470929|51492488	0.0365	intron	1.000	34.000	0.056	ENSG00000145041.16	DCAF1	protein_coding
chr3:51490155|51492488	0.0729	intron	2.000	0.000	1.000	ENSG00000145041.16	DCAF1	protein_coding
chr3:51490155|51492513	0.0365	intron	1.000	0.000	1.000	ENSG00000145041.16	DCAF1	protein_coding
chr3:51490155|51496780	0.0729	intron	2.000	18.000	0.182	ENSG00000145041.16	DCAF1	protein_coding
chr3:51541498|51552063	0.1823	intron	5.000	25.000	0.286	ENSG00000164080.14	RAD54L2	protein_coding
chr3:51541498|51590559	0.9481	exon	26.000	42.000	0.553	ENSG00000164080.14	RAD54L2	protein_coding
chr3:51541498|51627754	0.0365	exon	1.000	0.000	1.000	ENSG00000164080.14	RAD54L2	protein_coding
chr3:51541589|51590559	0.2188	exon	6.000	0.000	1.000	ENSG00000164080.14	RAD54L2	protein_coding
chr3:51541589|51627754	0.0365	exon	1.000	130.000	0.015	ENSG00000164080.14	RAD54L2	protein_coding
chr3:51541589|51643974	0.0365	exon	1.000	76.000	0.026	ENSG00000164080.14	RAD54L2	protein_coding
chr3:51630272|51630931	0.0729	exon	2.000	98.000	0.039	ENSG00000164080.14	RAD54L2	protein_coding
chr3:51638144|51646481	0.0365	exon	1.000	162.000	0.012	ENSG00000164080.14	RAD54L2	protein_coding
chr3:51674271|51684634	0.0729	exon	2.000	9.000	0.308	ENSG00000164081.13	TEX264	protein_coding
chr3:51681342|51684634	0.0729	exon	2.000	26.000	0.133	ENSG00000164081.13	TEX264	protein_coding
chr3:51684413|51684884	0.0729	intron	2.000	23.000	0.148	ENSG00000164081.13	TEX264	protein_coding
chr3:52096569|52125181	0.0729	exon	2.000	40.000	0.091	ENSG00000164087.8	POC1A	protein_coding
chr3:52112699|52125181	0.0365	intron	1.000	10.000	0.167	ENSG00000164087.8	POC1A	protein_coding
chr3:52122379|52125181	0.2553	exon	7.000	0.000	1.000	ENSG00000164087.8	POC1A	protein_coding
chr3:52122379|52138302	0.1094	exon	3.000	37.000	0.140	ENSG00000164087.8	POC1A	protein_coding
chr3:52122379|52151100	0.1094	exon	3.000	0.000	1.000	ENSG00000164087.8	POC1A	protein_coding
chr3:52125113|52151100	0.0365	exon	1.000	21.000	0.087	ENSG00000164087.8	POC1A	protein_coding
chr3:52149210|52151100	0.0365	exon	1.000	37.000	0.051	ENSG00000164087.8	POC1A	protein_coding
chr3:52204693|52206751	0.1823	exon	5.000	34.000	0.227	ENSG00000023330.15	ALAS1	protein_coding
chr3:52204693|52208247	0.0365	exon	1.000	20.000	0.091	ENSG00000023330.15	ALAS1	protein_coding
chr3:52258536|52270809	0.0729	exon	2.000	97.000	0.040	ENSG00000199150.3,ENSG00000164091.12	MIRLET7G,WDR82	miRNA,protein_coding
chr3:52259197|52270809	0.0365	exon	1.000	121.000	0.016	ENSG00000199150.3,ENSG00000164091.12	MIRLET7G,WDR82	miRNA,protein_coding
chr3:52304396|52309985	0.0365	intergenic	1.000	23.000	0.080	None	None	None
chr3:52344490|52345706	0.0365	exon	1.000	26.000	0.071	ENSG00000114841.18	DNAH1	protein_coding
chr3:52353380|52353633	0.0365	exon	1.000	20.000	0.091	ENSG00000114841.18	DNAH1	protein_coding
chr3:52411029|52414587	0.1459	exon	4.000	9.000	0.471	ENSG00000010318.22	PHF7	protein_coding
chr3:52412811|52414587	0.1459	exon	4.000	10.000	0.444	ENSG00000010318.22	PHF7	protein_coding
chr3:52563283|52564233	0.0729	exon	2.000	24.000	0.143	ENSG00000163939.18	PBRM1	protein_coding
chr3:52576541|52579199	0.1823	exon	5.000	36.000	0.217	ENSG00000163939.18	PBRM1	protein_coding
chr3:52576541|52587510	0.0365	exon	1.000	11.000	0.154	ENSG00000163939.18	PBRM1	protein_coding
chr3:52634602|52644789	0.0365	exon	1.000	15.000	0.118	ENSG00000163939.18	PBRM1	protein_coding
chr3:52634602|52651810	0.0365	exon	1.000	13.000	0.133	ENSG00000163939.18	PBRM1	protein_coding
chr3:52641954|52648442	0.0729	exon	2.000	5.000	0.444	ENSG00000163939.18	PBRM1	protein_coding
chr3:52641954|52682233	0.0365	exon	1.000	24.000	0.077	ENSG00000163939.18	PBRM1	protein_coding
chr3:52644704|52662276	0.0365	exon	1.000	51.000	0.038	ENSG00000163939.18	PBRM1	protein_coding
chr3:52658199|52668645	0.0365	exon	1.000	2.000	0.500	ENSG00000163939.18	PBRM1	protein_coding
chr3:52658199|52679726	0.0365	exon	1.000	28.000	0.067	ENSG00000163939.18	PBRM1	protein_coding
chr3:52662133|52679726	0.0729	exon	2.000	7.000	0.364	ENSG00000163939.18	PBRM1	protein_coding
chr3:52678500|52679726	0.0729	exon	2.000	0.000	1.000	ENSG00000163939.18	PBRM1	protein_coding
chr3:52678500|52682233	0.0365	exon	1.000	31.000	0.061	ENSG00000163939.18	PBRM1	protein_coding
chr3:52687246|52691071	0.0365	exon	1.000	69.000	0.028	ENSG00000280904.1,ENSG00000163938.17,ENSG00000238862.1,ENSG00000252787.2,ENSG00000212493.1	ENSG00000280904,GNL3,SNORD19B,ENSG00000252787,SNORD19	snoRNA,protein_coding,snoRNA,snoRNA,snoRNA
chr3:52689074|52694103	0.0365	exon	1.000	30.000	0.062	ENSG00000222345.1,ENSG00000163938.17,ENSG00000238862.1,ENSG00000212493.1,ENSG00000212452.1	SNORD19C,GNL3,SNORD19B,SNORD19,SNORD69	snoRNA,protein_coding,snoRNA,snoRNA,snoRNA
chr3:52690592|52691071	0.0729	exon	2.000	0.000	1.000	ENSG00000163938.17,ENSG00000238862.1	GNL3,SNORD19B	protein_coding,snoRNA
chr3:52737586|52739634	0.0729	exon	2.000	50.000	0.074	ENSG00000114904.13	NEK4	protein_coding
chr3:52737586|52741499	0.1459	exon	4.000	1.000	0.889	ENSG00000114904.13	NEK4	protein_coding
chr3:52743352|52752336	0.1823	exon	5.000	28.000	0.263	ENSG00000114904.13	NEK4	protein_coding
chr3:52743352|52766375	0.0729	exon	2.000	57.000	0.066	ENSG00000114904.13	NEK4	protein_coding
chr3:52746061|52766375	0.0365	exon	1.000	33.000	0.057	ENSG00000114904.13	NEK4	protein_coding
chr3:52760795|52763624	0.0365	exon	1.000	30.000	0.062	ENSG00000114904.13	NEK4	protein_coding
chr3:52760795|52766375	0.0365	exon	1.000	0.000	1.000	ENSG00000114904.13	NEK4	protein_coding
chr3:52763470|52768604	0.0365	exon	1.000	44.000	0.043	ENSG00000114904.13	NEK4	protein_coding
chr3:52842811|52855444	0.0365	exon	1.000	51.000	0.038	ENSG00000213533.13,ENSG00000279144.1,ENSG00000248592.7,ENSG00000275789.1	STIMATE,ENSG00000279144,STIMATE-MUSTN1,MIR8064	protein_coding,TEC,protein_coding,miRNA
