circ_id	cpm	circ_type	bsj	fsj	junc_ratio	gene_id	gene_name	gene_type
chr5:55327716|55347144	0.0484	exon	1.000	14.000	0.125	ENSG00000039123.16	MTREX	protein_coding
chr5:55336649|55358698	0.0484	intron	1.000	18.000	0.100	ENSG00000039123.16	MTREX	protein_coding
chr5:55340010|55353269	0.0967	exon	2.000	30.000	0.118	ENSG00000039123.16	MTREX	protein_coding
chr5:55340010|55358698	0.2902	exon	6.000	0.000	1.000	ENSG00000039123.16	MTREX	protein_coding
chr5:55343331|55351029	0.0967	exon	2.000	16.000	0.200	ENSG00000039123.16	MTREX	protein_coding
chr5:55344544|55349652	0.0484	exon	1.000	63.000	0.031	ENSG00000039123.16	MTREX	protein_coding
chr5:55358573|55400421	0.0484	exon	1.000	36.000	0.053	ENSG00000039123.16	MTREX	protein_coding
chr5:55441851|55475450	0.0484	exon	1.000	4.000	0.333	ENSG00000067113.17	PLPP1	protein_coding
chr5:55441851|55491114	0.0484	exon	1.000	2.000	0.500	ENSG00000067113.17	PLPP1	protein_coding
chr5:55645789|55656774	0.0484	exon	1.000	13.000	0.133	ENSG00000177058.12	SLC38A9	protein_coding
chr5:55645789|55664863	0.1935	exon	4.000	0.000	1.000	ENSG00000177058.12	SLC38A9	protein_coding
chr5:55649207|55656774	0.0967	exon	2.000	6.000	0.400	ENSG00000177058.12	SLC38A9	protein_coding
chr5:55697846|55704434	0.0484	exon	1.000	8.000	0.200	ENSG00000177058.12	SLC38A9	protein_coding
chr5:56856600|56873005	0.0484	exon	1.000	16.000	0.111	ENSG00000095015.6	MAP3K1	protein_coding
chr5:56856600|56884826	0.0484	exon	1.000	4.000	0.333	ENSG00000095015.6	MAP3K1	protein_coding
chr5:56864734|56865977	0.1451	exon	3.000	16.000	0.273	ENSG00000095015.6	MAP3K1	protein_coding
chr5:57214074|57251141	0.0484	exon	1.000	17.000	0.105	ENSG00000062194.16	GPBP1	protein_coding
chr5:57230846|57231321	0.0484	exon	1.000	14.000	0.125	ENSG00000062194.16	GPBP1	protein_coding
chr5:57246300|57247215	0.2419	exon	5.000	47.000	0.175	ENSG00000062194.16	GPBP1	protein_coding
chr5:57246300|57249576	0.2902	exon	6.000	50.000	0.194	ENSG00000062194.16	GPBP1	protein_coding
chr5:57246300|57251141	1.1126	exon	23.000	8.000	0.852	ENSG00000062194.16	GPBP1	protein_coding
chr5:58988493|58993465	0.0484	exon	1.000	6.000	0.250	ENSG00000113448.20	PDE4D	protein_coding
chr5:59586329|59587024	0.0484	intron	1.000	0.000	1.000	ENSG00000113448.20	PDE4D	protein_coding
chr5:60638750|60647533	0.2419	exon	5.000	8.000	0.556	ENSG00000035499.13	DEPDC1B	protein_coding
chr5:60642812|60647533	0.0484	exon	1.000	32.000	0.059	ENSG00000035499.13	DEPDC1B	protein_coding
chr5:60887440|60899727	0.0484	exon	1.000	5.000	0.286	ENSG00000049167.16,ENSG00000215032.2	ERCC8,GNL3LP1	protein_coding,processed_pseudogene
chr5:60887440|60904873	0.0484	exon	1.000	4.000	0.333	ENSG00000049167.16,ENSG00000215032.2	ERCC8,GNL3LP1	protein_coding,processed_pseudogene
chr5:61038954|61099032	0.0484	intron	1.000	0.000	1.000	ENSG00000164182.12	NDUFAF2	protein_coding
chr5:61472681|61473037	0.4354	exon	9.000	19.000	0.486	ENSG00000130449.6	ZSWIM6	protein_coding
chr5:61472681|61494410	0.8224	exon	17.000	6.000	0.850	ENSG00000130449.6	ZSWIM6	protein_coding
chr5:61490786|61494410	0.0967	exon	2.000	7.000	0.364	ENSG00000130449.6	ZSWIM6	protein_coding
chr5:62347130|62355254	0.0484	exon	1.000	16.000	0.111	ENSG00000068796.19,ENSG00000288643.1	KIF2A,ENSG00000288643	protein_coding,protein_coding
chr5:62362450|62366481	0.0484	exon	1.000	21.000	0.087	ENSG00000068796.19,ENSG00000288643.1	KIF2A,ENSG00000288643	protein_coding,protein_coding
chr5:62389027|62398739	0.0967	exon	2.000	3.000	0.571	ENSG00000086189.11	DIMT1	protein_coding
chr5:62393955|62398739	0.0484	exon	1.000	12.000	0.143	ENSG00000086189.11	DIMT1	protein_coding
chr5:62437274|62451933	0.0967	exon	2.000	27.000	0.129	ENSG00000199279.1,ENSG00000288643.1,ENSG00000086200.17	RNU6-661P,ENSG00000288643,IPO11	snRNA,protein_coding,protein_coding
chr5:62449927|62451933	0.0967	exon	2.000	0.000	1.000	ENSG00000288643.1,ENSG00000086200.17	ENSG00000288643,IPO11	protein_coding,protein_coding
chr5:62449927|62561257	0.0484	exon	1.000	21.000	0.087	ENSG00000288643.1,ENSG00000086200.17	ENSG00000288643,IPO11	protein_coding,protein_coding
chr5:62474416|62561257	0.0484	exon	1.000	10.000	0.167	ENSG00000288643.1,ENSG00000086200.17	ENSG00000288643,IPO11	protein_coding,protein_coding
chr5:62483101|62515501	0.0484	exon	1.000	18.000	0.100	ENSG00000288643.1,ENSG00000086200.17	ENSG00000288643,IPO11	protein_coding,protein_coding
chr5:62483101|62561257	0.0484	exon	1.000	0.000	1.000	ENSG00000288643.1,ENSG00000086200.17	ENSG00000288643,IPO11	protein_coding,protein_coding
chr5:62530709|62561257	0.0484	exon	1.000	10.000	0.167	ENSG00000288643.1,ENSG00000086200.17	ENSG00000288643,IPO11	protein_coding,protein_coding
chr5:62550367|62561257	0.1451	exon	3.000	27.000	0.182	ENSG00000086200.17	IPO11	protein_coding
chr5:62550367|62591672	0.0967	exon	2.000	12.000	0.250	ENSG00000186105.8,ENSG00000086200.17	LRRC70,IPO11	protein_coding,protein_coding
chr5:62550367|62601848	0.0967	exon	2.000	4.000	0.500	ENSG00000186105.8,ENSG00000086200.17	LRRC70,IPO11	protein_coding,protein_coding
chr5:65170617|65197151	0.0967	exon	2.000	0.000	1.000	ENSG00000049192.15	ADAMTS6	protein_coding
chr5:65170617|65197286	0.0484	intron	1.000	0.000	1.000	ENSG00000049192.15	ADAMTS6	protein_coding
chr5:65224320|65226219	0.0484	exon	1.000	1.000	0.667	ENSG00000049192.15	ADAMTS6	protein_coding
chr5:65329378|65473952	0.0967	exon	2.000	2.000	0.667	ENSG00000049192.15	ADAMTS6	protein_coding
chr5:65451475|65460338	0.0484	exon	1.000	4.000	0.333	ENSG00000049192.15	ADAMTS6	protein_coding
chr5:65451475|65473952	0.1935	exon	4.000	0.000	1.000	ENSG00000049192.15	ADAMTS6	protein_coding
chr5:65524555|65529199	0.0484	intron	1.000	3.000	0.400	ENSG00000123219.13	CENPK	protein_coding
chr5:65528452|65542848	0.1935	exon	4.000	0.000	1.000	ENSG00000123219.13	CENPK	protein_coding
chr5:65528452|65551636	0.0967	exon	2.000	13.000	0.235	ENSG00000123219.13	CENPK	protein_coding
chr5:65567513|65572286	0.2902	exon	6.000	2.000	0.857	ENSG00000113593.12	PPWD1	protein_coding
chr5:65576879|65583219	0.0967	exon	2.000	3.000	0.571	ENSG00000113593.12	PPWD1	protein_coding
chr5:65583038|65583219	0.0484	exon	1.000	2.000	0.500	ENSG00000113593.12	PPWD1	protein_coding
chr5:65680494|65685472	0.1451	exon	3.000	19.000	0.240	ENSG00000197860.10	SGTB	protein_coding
chr5:65757735|65758826	0.0484	intron	1.000	5.000	0.286	ENSG00000123213.23	NLN	protein_coding
chr5:65758567|65763108	0.0484	exon	1.000	23.000	0.080	ENSG00000123213.23	NLN	protein_coding
chr5:65777427|65792601	0.0967	exon	2.000	4.000	0.500	ENSG00000123213.23	NLN	protein_coding
chr5:65780179|65785910	0.0484	exon	1.000	9.000	0.182	ENSG00000123213.23	NLN	protein_coding
chr5:65885268|65887246	0.0484	intergenic	1.000	2.000	0.500	None	None	None
chr5:65926582|65994864	0.0484	exon	1.000	16.000	0.111	ENSG00000286314.1,ENSG00000112851.15	ENSG00000286314,ERBIN	lncRNA,protein_coding
chr5:65988635|65994864	0.3870	exon	8.000	48.000	0.250	ENSG00000112851.15	ERBIN	protein_coding
chr5:65988635|66014725	0.1451	exon	3.000	0.000	1.000	ENSG00000112851.15	ERBIN	protein_coding
chr5:65992710|65994864	0.0484	exon	1.000	14.000	0.125	ENSG00000112851.15	ERBIN	protein_coding
chr5:66012049|66014725	0.0484	exon	1.000	1.000	0.667	ENSG00000112851.15	ERBIN	protein_coding
chr5:66021322|66054951	0.0484	exon	1.000	17.000	0.105	ENSG00000112851.15	ERBIN	protein_coding
chr5:66038383|66050966	0.0484	exon	1.000	7.000	0.222	ENSG00000112851.15	ERBIN	protein_coding
chr5:66053406|66054951	0.0967	exon	2.000	12.000	0.250	ENSG00000112851.15	ERBIN	protein_coding
chr5:66082830|66087239	0.0484	intron	1.000	3.000	0.400	ENSG00000285999.1	ENSG00000285999	lncRNA
chr5:66605156|66605951	0.0484	intron	1.000	6.000	0.250	ENSG00000069020.19	MAST4	protein_coding
chr5:66605156|66759862	0.0484	intron	1.000	6.000	0.250	ENSG00000248803.1,ENSG00000069020.19,ENSG00000249057.1	ENSG00000248803,MAST4,MAST4-IT1	processed_pseudogene,protein_coding,lncRNA
chr5:66759709|66788794	0.1451	exon	3.000	10.000	0.375	ENSG00000069020.19	MAST4	protein_coding
chr5:66788670|66825756	0.1935	intron	4.000	2.000	0.800	ENSG00000069020.19	MAST4	protein_coding
chr5:67697021|67718389	0.0484	intron	1.000	1.000	0.667	ENSG00000250421.5	ENSG00000250421	lncRNA
chr5:68226290|68227009	0.0967	exon	2.000	9.000	0.308	ENSG00000145675.15	PIK3R1	protein_coding
chr5:68273390|68281006	0.0484	exon	1.000	4.000	0.333	ENSG00000145675.15	PIK3R1	protein_coding
chr5:69104631|69117396	0.0967	exon	2.000	8.000	0.333	ENSG00000145740.20	SLC30A5	protein_coding
chr5:69104631|69121895	0.1451	exon	3.000	1.000	0.857	ENSG00000145740.20	SLC30A5	protein_coding
chr5:69115237|69123425	0.0484	exon	1.000	11.000	0.154	ENSG00000145740.20	SLC30A5	protein_coding
chr5:69118499|69128132	0.0484	exon	1.000	12.000	0.143	ENSG00000145740.20	SLC30A5	protein_coding
chr5:69123199|69128132	0.0484	exon	1.000	3.000	0.400	ENSG00000145740.20	SLC30A5	protein_coding
chr5:69171270|69174409	0.0484	exon	1.000	30.000	0.062	ENSG00000134057.15	CCNB1	protein_coding
chr5:69174877|69175537	1.6447	exon	34.000	29.000	0.701	ENSG00000134057.15	CCNB1	protein_coding
chr5:69191795|69195791	0.0967	exon	2.000	19.000	0.174	ENSG00000153044.10	CENPH	protein_coding
chr5:69254602|69255528	0.0484	exon	1.000	3.000	0.400	ENSG00000134058.12	CDK7	protein_coding
chr5:69258043|69262304	0.2419	exon	5.000	0.000	1.000	ENSG00000134058.12	CDK7	protein_coding
chr5:69294793|69311204	0.0484	exon	1.000	6.000	0.250	ENSG00000183323.13	CCDC125	protein_coding
chr5:69294793|69314046	0.0484	exon	1.000	3.000	0.400	ENSG00000183323.13,ENSG00000213830.3	CCDC125,CFL1P5	protein_coding,processed_pseudogene
chr5:69355649|69366595	0.0484	exon	1.000	5.000	0.286	ENSG00000273841.6,ENSG00000085231.14	TAF9,AK6	protein_coding,protein_coding
chr5:69373830|69384933	0.0484	exon	1.000	4.000	0.333	ENSG00000152942.19	RAD17	protein_coding
chr5:69419371|69424636	0.0967	exon	2.000	2.000	0.667	ENSG00000152939.17	MARVELD2	protein_coding
chr5:69572445|69579864	0.0484	exon	1.000	29.000	0.065	ENSG00000183474.16	GTF2H2C	protein_coding
chr5:71461817|71470489	0.0484	exon	1.000	8.000	0.200	ENSG00000145734.20	BDP1	protein_coding
chr5:71513185|71522949	0.0484	exon	1.000	14.000	0.125	ENSG00000145734.20	BDP1	protein_coding
chr5:71544357|71549606	0.1451	exon	3.000	15.000	0.286	ENSG00000145734.20	BDP1	protein_coding
chr5:71592926|71604468	0.4837	exon	10.000	10.000	0.667	ENSG00000131844.17	MCCC2	protein_coding
chr5:72098279|72103634	0.0484	exon	1.000	0.000	1.000	ENSG00000285804.2	ENSG00000285804	lncRNA
chr5:72335018|72343036	0.0967	exon	2.000	1.000	0.800	ENSG00000049883.15	PTCD2	protein_coding
chr5:72335794|72343036	0.0967	exon	2.000	9.000	0.308	ENSG00000049883.15	PTCD2	protein_coding
chr5:72848385|72855923	0.1451	exon	3.000	33.000	0.154	ENSG00000083312.19	TNPO1	protein_coding
chr5:72861808|72865729	0.2902	exon	6.000	54.000	0.182	ENSG00000083312.19	TNPO1	protein_coding
chr5:72861808|72872720	0.0484	exon	1.000	63.000	0.031	ENSG00000083312.19	TNPO1	protein_coding
chr5:72861808|72875737	0.0967	exon	2.000	56.000	0.067	ENSG00000083312.19	TNPO1	protein_coding
chr5:72861808|72893535	0.0484	exon	1.000	107.000	0.018	ENSG00000083312.19,ENSG00000263593.1	TNPO1,MIR4804	protein_coding,miRNA
chr5:72882467|72883232	0.0484	exon	1.000	109.000	0.018	ENSG00000083312.19	TNPO1	protein_coding
chr5:72887070|72888303	0.2419	exon	5.000	76.000	0.116	ENSG00000083312.19	TNPO1	protein_coding
chr5:72887070|72889957	0.2419	exon	5.000	6.000	0.625	ENSG00000083312.19	TNPO1	protein_coding
chr5:72891810|72893703	0.1451	exon	3.000	80.000	0.070	ENSG00000083312.19	TNPO1	protein_coding
chr5:72989427|72990864	0.0967	exon	2.000	7.000	0.364	ENSG00000157107.14	FCHO2	protein_coding
chr5:73051349|73058524	0.0484	exon	1.000	21.000	0.087	ENSG00000157107.14	FCHO2	protein_coding
chr5:73058433|73082825	0.0967	exon	2.000	0.000	1.000	ENSG00000157107.14	FCHO2	protein_coding
chr5:73074742|73077493	0.8224	exon	17.000	2.000	0.944	ENSG00000157107.14	FCHO2	protein_coding
chr5:73074742|73078312	0.1451	exon	3.000	14.000	0.300	ENSG00000157107.14	FCHO2	protein_coding
chr5:73074742|73082825	0.0484	exon	1.000	0.000	1.000	ENSG00000157107.14	FCHO2	protein_coding
chr5:73078180|73082825	0.0484	exon	1.000	3.000	0.400	ENSG00000157107.14	FCHO2	protein_coding
chr5:73081783|73082825	0.0967	exon	2.000	4.000	0.500	ENSG00000157107.14	FCHO2	protein_coding
chr5:73553406|73561288	0.0484	exon	1.000	0.000	1.000	ENSG00000164331.10	ANKRA2	protein_coding
chr5:73554322|73561288	0.1451	exon	3.000	0.000	1.000	ENSG00000164331.10	ANKRA2	protein_coding
chr5:73832338|73852692	0.0484	exon	1.000	1.000	0.667	ENSG00000214944.10	ARHGEF28	protein_coding
chr5:73832338|73858219	0.0484	exon	1.000	2.000	0.500	ENSG00000214944.10	ARHGEF28	protein_coding
chr5:74634684|74636498	0.0484	exon	1.000	7.000	0.222	ENSG00000171617.15	ENC1	protein_coding
chr5:74733022|74741609	0.0484	exon	1.000	10.000	0.167	ENSG00000164347.18	GFM2	protein_coding
chr5:74745678|74750667	0.1451	exon	3.000	20.000	0.231	ENSG00000164347.18	GFM2	protein_coding
chr5:74796030|74814019	0.0484	exon	1.000	10.000	0.167	ENSG00000198780.13	FAM169A	protein_coding
chr5:74796030|74841679	0.0967	exon	2.000	0.000	1.000	ENSG00000198780.13	FAM169A	protein_coding
chr5:74813840|74841679	1.0159	exon	21.000	2.000	0.955	ENSG00000198780.13	FAM169A	protein_coding
chr5:74834426|74841679	0.8224	exon	17.000	36.000	0.486	ENSG00000198780.13	FAM169A	protein_coding
chr5:75188493|75206487	0.0484	exon	1.000	0.000	1.000	ENSG00000145700.10	ANKRD31	protein_coding
chr5:75343853|75345658	0.0484	exon	1.000	25.000	0.074	ENSG00000113161.17	HMGCR	protein_coding
chr5:75379337|75386034	0.1451	exon	3.000	10.000	0.375	ENSG00000113163.19	CERT1	protein_coding
chr5:75379337|75403058	0.0967	exon	2.000	8.000	0.333	ENSG00000113163.19	CERT1	protein_coding
chr5:75419341|75492355	0.0484	intron	1.000	3.000	0.400	ENSG00000113163.19	CERT1	protein_coding
chr5:75547010|75587058	0.0484	exon	1.000	0.000	1.000	ENSG00000122008.15	POLK	protein_coding
chr5:75568677|75584926	0.0484	exon	1.000	0.000	1.000	ENSG00000122008.15	POLK	protein_coding
chr5:75685207|75692500	0.1451	exon	3.000	0.000	1.000	ENSG00000152359.15	POC5	protein_coding
chr5:75685207|75702810	0.1935	exon	4.000	3.000	0.727	ENSG00000152359.15	POC5	protein_coding
chr5:75690383|75692500	0.0484	exon	1.000	7.000	0.222	ENSG00000152359.15	POC5	protein_coding
chr5:76461570|76462351	0.0484	exon	1.000	1.000	0.667	ENSG00000145703.17	IQGAP2	protein_coding
chr5:76597439|76611183	0.1451	exon	3.000	1.000	0.857	ENSG00000145703.17	IQGAP2	protein_coding
chr5:77034418|77036720	0.0967	exon	2.000	4.000	0.500	ENSG00000285000.1,ENSG00000164252.13	ENSG00000285000,AGGF1	protein_coding,protein_coding
chr5:77046347|77048987	0.1935	exon	4.000	0.000	1.000	ENSG00000285000.1,ENSG00000164252.13	ENSG00000285000,AGGF1	protein_coding,protein_coding
chr5:77098655|77100391	0.0484	exon	1.000	2.000	0.500	ENSG00000285000.1,ENSG00000250802.7,ENSG00000284762.1	ENSG00000285000,ZBED3-AS1,ENSG00000284762	protein_coding,lncRNA,protein_coding
chr5:77098655|77118521	0.2902	exon	6.000	12.000	0.500	ENSG00000285000.1,ENSG00000250802.7,ENSG00000284762.1	ENSG00000285000,ZBED3-AS1,ENSG00000284762	protein_coding,lncRNA,protein_coding
chr5:77325539|77337315	0.0484	exon	1.000	0.000	1.000	ENSG00000113231.14,ENSG00000284762.1	PDE8B,ENSG00000284762	protein_coding,protein_coding
chr5:77449760|77453928	0.0484	exon	1.000	31.000	0.061	ENSG00000164253.14	WDR41	protein_coding
chr5:77449760|77463226	0.1935	exon	4.000	9.000	0.471	ENSG00000164253.14	WDR41	protein_coding
chr5:77449760|77464809	0.5321	exon	11.000	10.000	0.688	ENSG00000164253.14	WDR41	protein_coding
chr5:77463095|77464809	0.0967	exon	2.000	3.000	0.571	ENSG00000164253.14	WDR41	protein_coding
chr5:78089393|78101025	0.0484	exon	1.000	13.000	0.133	ENSG00000132842.14	AP3B1	protein_coding
chr5:78128030|78165672	0.0484	exon	1.000	15.000	0.118	ENSG00000132842.14	AP3B1	protein_coding
chr5:78128030|78207423	0.0484	intron	1.000	2.000	0.500	ENSG00000132842.14	AP3B1	protein_coding
chr5:78156258|78165672	0.1451	exon	3.000	10.000	0.375	ENSG00000132842.14	AP3B1	protein_coding
chr5:78162819|78175838	0.1451	exon	3.000	14.000	0.300	ENSG00000132842.14	AP3B1	protein_coding
chr5:78165610|78216237	0.0484	exon	1.000	21.000	0.087	ENSG00000132842.14	AP3B1	protein_coding
chr5:78388837|78421967	0.0484	intron	1.000	6.000	0.250	ENSG00000085365.18	SCAMP1	protein_coding
chr5:78415520|78421960	1.3545	exon	28.000	25.000	0.691	ENSG00000085365.18	SCAMP1	protein_coding
chr5:78415520|78459362	0.0484	exon	1.000	7.000	0.222	ENSG00000085365.18	SCAMP1	protein_coding
chr5:78508062|78510398	0.0484	intron	1.000	11.000	0.154	ENSG00000145685.14	LHFPL2	protein_coding
chr5:78509784|78510398	0.1451	exon	3.000	1.000	0.857	ENSG00000145685.14	LHFPL2	protein_coding
chr5:78570972|78595388	0.0484	antisense	1.000	1.000	0.667	ENSG00000145685.14	LHFPL2	protein_coding
chr5:78631531|78632368	0.0484	intron	1.000	4.000	0.333	ENSG00000145685.14	LHFPL2	protein_coding
chr5:78955295|78969192	0.1935	exon	4.000	8.000	0.500	ENSG00000113273.17	ARSB	protein_coding
chr5:78955295|78985558	0.0484	exon	1.000	10.000	0.167	ENSG00000113273.17	ARSB	protein_coding
chr5:79250471|79316310	0.0484	intron	1.000	0.000	1.000	ENSG00000152409.9	JMY	protein_coding
chr5:79314257|79316310	0.0484	exon	1.000	8.000	0.200	ENSG00000152409.9	JMY	protein_coding
chr5:79396823|79402055	0.0967	exon	2.000	5.000	0.444	ENSG00000152413.15	HOMER1	protein_coding
chr5:79396823|79457018	0.0484	exon	1.000	0.000	1.000	ENSG00000152413.15	HOMER1	protein_coding
chr5:79439010|79447145	0.0484	exon	1.000	3.000	0.400	ENSG00000152413.15	HOMER1	protein_coding
chr5:79439010|79457018	1.4512	exon	30.000	0.000	1.000	ENSG00000152413.15	HOMER1	protein_coding
chr5:79439010|79513094	0.0484	exon	1.000	13.000	0.133	ENSG00000152413.15	HOMER1	protein_coding
chr5:79450990|79457018	0.0484	exon	1.000	47.000	0.041	ENSG00000152413.15	HOMER1	protein_coding
chr5:79613011|79657001	0.0484	exon	1.000	23.000	0.080	ENSG00000164329.14	TENT2	protein_coding
chr5:79619612|79623489	0.0967	exon	2.000	3.000	0.571	ENSG00000164329.14	TENT2	protein_coding
chr5:79619612|79669028	0.0484	exon	1.000	0.000	1.000	ENSG00000164329.14	TENT2	protein_coding
chr5:79640851|79669028	0.3386	exon	7.000	0.000	1.000	ENSG00000164329.14	TENT2	protein_coding
chr5:79640851|79682061	0.0484	exon	1.000	17.000	0.105	ENSG00000164329.14	TENT2	protein_coding
chr5:79656958|79669028	0.0484	exon	1.000	2.000	0.500	ENSG00000164329.14	TENT2	protein_coding
chr5:80177315|80178064	0.0967	exon	2.000	14.000	0.222	ENSG00000164300.17	SERINC5	protein_coding
chr5:80443123|80457092	0.0484	exon	1.000	12.000	0.143	ENSG00000039319.17	ZFYVE16	protein_coding
chr5:80455692|80456565	0.0484	exon	1.000	7.000	0.222	ENSG00000039319.17	ZFYVE16	protein_coding
chr5:80455692|80474830	0.1451	exon	3.000	0.000	1.000	ENSG00000039319.17	ZFYVE16	protein_coding
chr5:80656411|80679093	0.0967	exon	2.000	18.000	0.182	ENSG00000113318.11	MSH3	protein_coding
chr5:80678927|80728965	0.0484	exon	1.000	25.000	0.074	ENSG00000113318.11	MSH3	protein_coding
chr5:80678927|80744615	0.1935	exon	4.000	2.000	0.800	ENSG00000113318.11	MSH3	protein_coding
chr5:80678927|80761678	0.1451	exon	3.000	8.000	0.429	ENSG00000113318.11	MSH3	protein_coding
chr5:80678927|80830740	0.0484	exon	1.000	11.000	0.154	ENSG00000113318.11	MSH3	protein_coding
chr5:80725453|80744615	0.0484	exon	1.000	0.000	1.000	ENSG00000113318.11	MSH3	protein_coding
chr5:80725453|80761678	0.0484	exon	1.000	6.000	0.250	ENSG00000113318.11	MSH3	protein_coding
chr5:80752160|80762127	0.0967	intron	2.000	3.000	0.571	ENSG00000113318.11	MSH3	protein_coding
chr5:80761546|80792844	0.0484	exon	1.000	12.000	0.143	ENSG00000113318.11	MSH3	protein_coding
chr5:80767933|80792844	0.4354	exon	9.000	0.000	1.000	ENSG00000113318.11	MSH3	protein_coding
chr5:80767933|80877723	0.0484	intron	1.000	3.000	0.400	ENSG00000113318.11	MSH3	protein_coding
chr5:80775694|80792844	0.1451	exon	3.000	0.000	1.000	ENSG00000113318.11	MSH3	protein_coding
chr5:81615473|81650339	0.0967	exon	2.000	8.000	0.333	ENSG00000145687.17	SSBP2	protein_coding
chr5:82252562|82254325	0.0484	exon	1.000	0.000	1.000	ENSG00000152348.16	ATG10	protein_coding
chr5:82310157|82312851	0.0484	exon	1.000	5.000	0.286	ENSG00000205464.13	ATP6AP1L	transcribed_unitary_pseudogene
chr5:82341699|82344465	0.0484	exon	1.000	0.000	1.000	ENSG00000205464.13	ATP6AP1L	transcribed_unitary_pseudogene
chr5:83104910|83111203	0.0484	exon	1.000	0.000	1.000	ENSG00000152422.16	XRCC4	protein_coding
chr5:83104910|83195936	0.0484	exon	1.000	1.000	0.667	ENSG00000152422.16	XRCC4	protein_coding
chr5:83195770|83204921	0.0484	exon	1.000	1.000	0.667	ENSG00000243385.2,ENSG00000152422.16	ENSG00000243385,XRCC4	processed_pseudogene,protein_coding
chr5:83537007|83555038	0.0484	exon	1.000	19.000	0.095	ENSG00000038427.16	VCAN	protein_coding
chr5:84060300|84066606	0.0484	exon	1.000	3.000	0.400	ENSG00000164176.13	EDIL3	protein_coding
chr5:85291399|85320889	0.0484	intergenic	1.000	1.000	0.667	None	None	None
chr5:85291399|85366680	0.0484	intergenic	1.000	0.000	1.000	None	None	None
chr5:85699405|85805437	0.0484	intron	1.000	3.000	0.400	ENSG00000241965.2	RPS2P25	processed_pseudogene
chr5:85805307|85821466	0.1935	intergenic	4.000	3.000	0.727	None	None	None
chr5:87330938|87353235	0.0484	exon	1.000	0.000	1.000	ENSG00000145715.15	RASA1	protein_coding
chr5:87332608|87390929	0.0484	exon	1.000	17.000	0.105	ENSG00000145715.15	RASA1	protein_coding
chr5:88220563|88245792	0.4354	intron	9.000	4.000	0.818	ENSG00000164180.14	TMEM161B	protein_coding
chr5:88282042|88301158	0.0484	intron	1.000	1.000	0.667	ENSG00000247828.9	TMEM161B-DT	lncRNA
chr5:88935445|88965915	0.0484	exon	1.000	0.000	1.000	ENSG00000248309.8	MEF2C-AS1	lncRNA
chr5:90102166|90109368	0.0484	intergenic	1.000	1.000	0.667	None	None	None
chr5:90628562|90647524	0.0967	exon	2.000	8.000	0.333	ENSG00000164199.18	ADGRV1	protein_coding
chr5:90763305|90779097	0.1451	exon	3.000	13.000	0.316	ENSG00000164199.18	ADGRV1	protein_coding
chr5:90788071|90791346	0.0967	exon	2.000	7.000	0.364	ENSG00000164199.18	ADGRV1	protein_coding
chr5:90965415|90985522	0.0484	exon	1.000	8.000	0.200	ENSG00000164199.18	ADGRV1	protein_coding
chr5:93553761|93563463	0.0967	exon	2.000	2.000	0.667	ENSG00000237187.9	NR2F1-AS1	lncRNA
chr5:93583920|93593749	0.0484	exon	1.000	41.000	0.047	ENSG00000175745.14	NR2F1	protein_coding
chr5:93585401|93593749	0.1935	exon	4.000	31.000	0.205	ENSG00000175745.14	NR2F1	protein_coding
chr5:93881470|93881688	0.0967	exon	2.000	1.000	0.800	ENSG00000113391.19	FAM172A	protein_coding
chr5:93958777|94053227	0.0484	exon	1.000	11.000	0.154	ENSG00000113391.19	FAM172A	protein_coding
chr5:94050731|94057203	0.0484	intron	1.000	9.000	0.182	ENSG00000113391.19	FAM172A	protein_coding
chr5:94050731|94074769	0.0967	exon	2.000	2.000	0.667	ENSG00000113391.19	FAM172A	protein_coding
chr5:94628811|94630743	0.1451	exon	3.000	6.000	0.500	ENSG00000133302.13	SLF1	protein_coding
chr5:95463484|95464681	0.0484	exon	1.000	2.000	0.500	ENSG00000198677.12	TTC37	protein_coding
chr5:95755396|95763620	1.3545	exon	28.000	19.000	0.747	ENSG00000164292.13	RHOBTB3	protein_coding
chr5:95763508|95783963	0.0967	exon	2.000	37.000	0.098	ENSG00000251348.1,ENSG00000164292.13	HSPD1P11,RHOBTB3	processed_pseudogene,protein_coding
chr5:96722639|96730860	0.0484	exon	1.000	1.000	0.667	ENSG00000153113.24	CAST	protein_coding
chr5:96935994|97028612	0.0484	exon	1.000	9.000	0.182	ENSG00000227836.1,ENSG00000113441.16	ENSG00000227836,LNPEP	processed_pseudogene,protein_coding
chr5:96979138|96986670	0.0967	exon	2.000	6.000	0.400	ENSG00000113441.16	LNPEP	protein_coding
chr5:96979138|96998145	0.0484	exon	1.000	17.000	0.105	ENSG00000113441.16	LNPEP	protein_coding
chr5:97013648|97027814	0.0484	exon	1.000	10.000	0.167	ENSG00000113441.16	LNPEP	protein_coding
chr5:97525792|97530300	0.0484	exon	1.000	0.000	1.000	ENSG00000250331.2	LINC01340	lncRNA
chr5:98840974|98841931	0.0484	intergenic	1.000	0.000	1.000	None	None	None
chr5:98873593|98879728	0.0484	exon	1.000	10.000	0.167	ENSG00000153922.11	CHD1	protein_coding
chr5:98879552|98881375	0.1451	exon	3.000	4.000	0.600	ENSG00000153922.11	CHD1	protein_coding
chr5:98969470|98977294	0.0484	intron	1.000	0.000	1.000	ENSG00000248489.3	CHD1-DT	lncRNA
